id,miou,mean_max_conf,dominant_class,group,selected
JPEGImages/2008_001439.jpg SegmentationClass/2008_001439.png,88.17283832563648,0.9526354074478149,9,minority,False
JPEGImages/2010_005353.jpg SegmentationClass/2010_005353.png,89.71466749838177,0.9969643354415894,0,majority,True
JPEGImages/2011_002343.jpg SegmentationClass/2011_002343.png,35.17477541096828,0.963664710521698,15,majority,False
JPEGImages/2009_004993.jpg SegmentationClass/2009_004993.png,61.69272449029472,0.9585713744163513,0,majority,False
JPEGImages/2007_009096.jpg SegmentationClass/2007_009096.png,96.09694647249837,0.9764808416366577,0,majority,True
JPEGImages/2011_001069.jpg SegmentationClass/2011_001069.png,57.07755348706192,0.9590021371841431,15,majority,False
JPEGImages/2008_001028.jpg SegmentationClass/2008_001028.png,95.99482570124684,0.9973623156547546,0,majority,True
JPEGImages/2010_005534.jpg SegmentationClass/2010_005534.png,99.17015212289544,0.996209442615509,0,majority,True
JPEGImages/2010_000174.jpg SegmentationClass/2010_000174.png,45.41879435978367,0.9744396805763245,0,majority,False
JPEGImages/2008_004624.jpg SegmentationClass/2008_004624.png,64.09168214391025,0.9917885661125183,0,majority,True
JPEGImages/2007_004649.jpg SegmentationClass/2007_004649.png,91.76313069028534,0.9847529530525208,0,majority,False
JPEGImages/2009_004799.jpg SegmentationClass/2009_004799.png,92.34563225884493,0.9903010725975037,0,majority,False
JPEGImages/2010_003708.jpg SegmentationClass/2010_003708.png,74.76129784844034,0.9942662119865417,0,majority,True
JPEGImages/2007_006117.jpg SegmentationClass/2007_006117.png,84.56715348640323,0.9411765933036804,15,majority,True
JPEGImages/2007_003134.jpg SegmentationClass/2007_003134.png,56.42130959570063,0.9262609481811523,0,majority,False
JPEGImages/2010_003325.jpg SegmentationClass/2010_003325.png,45.548133063706196,0.9583125114440918,0,majority,False
JPEGImages/2007_000925.jpg SegmentationClass/2007_000925.png,99.09932404525733,0.9931163787841797,0,majority,True
JPEGImages/2011_003003.jpg SegmentationClass/2011_003003.png,79.49323969838231,0.975440263748169,0,majority,False
JPEGImages/2008_003874.jpg SegmentationClass/2008_003874.png,97.51505704263005,0.9770678281784058,15,majority,True
JPEGImages/2008_000345.jpg SegmentationClass/2008_000345.png,99.18611996794077,0.9949207305908203,0,majority,True
JPEGImages/2009_003466.jpg SegmentationClass/2009_003466.png,71.40703542742975,0.9677608013153076,0,majority,False
JPEGImages/2010_005531.jpg SegmentationClass/2010_005531.png,98.84137660376851,0.996860146522522,0,majority,True
JPEGImages/2010_000907.jpg SegmentationClass/2010_000907.png,98.8969053095453,0.9959058165550232,0,majority,False
JPEGImages/2008_002681.jpg SegmentationClass/2008_002681.png,99.11318473771243,0.9954771995544434,0,majority,True
JPEGImages/2011_001614.jpg SegmentationClass/2011_001614.png,97.45699808137736,0.9909170269966125,0,majority,False
JPEGImages/2010_005706.jpg SegmentationClass/2010_005706.png,97.8547831777216,0.9965139031410217,0,majority,True
JPEGImages/2008_000254.jpg SegmentationClass/2008_000254.png,82.42839671962898,0.9925743937492371,0,majority,False
JPEGImages/2009_002539.jpg SegmentationClass/2009_002539.png,97.04174472859626,0.9957285523414612,0,majority,True
JPEGImages/2007_000129.jpg SegmentationClass/2007_000129.png,85.99453782746997,0.9290645718574524,15,majority,False
JPEGImages/2009_002888.jpg SegmentationClass/2009_002888.png,97.83429720397957,0.9927183985710144,0,majority,True
JPEGImages/2008_005633.jpg SegmentationClass/2008_005633.png,95.88148896970729,0.990315318107605,0,majority,False
JPEGImages/2009_005219.jpg SegmentationClass/2009_005219.png,94.91003307356102,0.9861723184585571,0,majority,False
JPEGImages/2008_006986.jpg SegmentationClass/2008_006986.png,98.92107479732107,0.991958737373352,0,majority,True
JPEGImages/2011_000070.jpg SegmentationClass/2011_000070.png,92.22132833502069,0.9835129976272583,18,majority,False
JPEGImages/2010_003854.jpg SegmentationClass/2010_003854.png,98.29883784059615,0.9942998290061951,7,majority,True
JPEGImages/2010_001024.jpg SegmentationClass/2010_001024.png,90.11210391502922,0.9599441885948181,1,minority,True
JPEGImages/2007_009897.jpg SegmentationClass/2007_009897.png,34.4596215535895,0.9198418855667114,0,majority,False
JPEGImages/2008_001308.jpg SegmentationClass/2008_001308.png,46.5050262599242,0.9272847175598145,0,majority,False
JPEGImages/2008_007797.jpg SegmentationClass/2008_007797.png,97.85656330444439,0.9884271621704102,0,majority,True
JPEGImages/2008_002929.jpg SegmentationClass/2008_002929.png,54.49220315469137,0.9560607075691223,0,majority,True
JPEGImages/2007_003587.jpg SegmentationClass/2007_003587.png,50.38571243889346,0.9452735185623169,0,majority,False
JPEGImages/2010_003381.jpg SegmentationClass/2010_003381.png,82.4628612462198,0.9657281041145325,7,majority,False
JPEGImages/2010_005860.jpg SegmentationClass/2010_005860.png,54.02205525301894,0.98634272813797,0,majority,True
JPEGImages/2009_000087.jpg SegmentationClass/2009_000087.png,61.698930003729004,0.9876592755317688,0,majority,True
JPEGImages/2007_003530.jpg SegmentationClass/2007_003530.png,42.104362748430106,0.9674326181411743,0,majority,False
JPEGImages/2007_003131.jpg SegmentationClass/2007_003131.png,96.71640717203213,0.995969295501709,0,majority,True
JPEGImages/2010_000724.jpg SegmentationClass/2010_000724.png,55.84268632833563,0.9212794303894043,0,majority,False
JPEGImages/2010_001646.jpg SegmentationClass/2010_001646.png,97.54124147199352,0.9875902533531189,0,majority,True
JPEGImages/2010_002902.jpg SegmentationClass/2010_002902.png,96.40125156610192,0.9848823547363281,0,majority,False
JPEGImages/2008_000016.jpg SegmentationClass/2008_000016.png,92.03146507640318,0.9811403155326843,0,majority,True
JPEGImages/2007_003506.jpg SegmentationClass/2007_003506.png,26.177111744370542,0.9249637126922607,0,majority,False
JPEGImages/2010_001851.jpg SegmentationClass/2010_001851.png,59.092681717678744,0.9736105799674988,0,majority,False
JPEGImages/2007_005114.jpg SegmentationClass/2007_005114.png,74.19583890152359,0.9796613454818726,0,majority,True
JPEGImages/2008_001078.jpg SegmentationClass/2008_001078.png,85.39679816481937,0.9771826863288879,0,majority,False
JPEGImages/2007_004190.jpg SegmentationClass/2007_004190.png,62.42149488074414,0.9829356074333191,0,majority,True
JPEGImages/2007_004189.jpg SegmentationClass/2007_004189.png,96.11168596952875,0.9933722615242004,0,majority,False
JPEGImages/2008_003846.jpg SegmentationClass/2008_003846.png,98.73478445596338,0.9936481714248657,0,majority,True
JPEGImages/2009_003343.jpg SegmentationClass/2009_003343.png,47.00269308777885,0.9494335055351257,0,majority,False
JPEGImages/2007_007651.jpg SegmentationClass/2007_007651.png,44.113788454816664,0.9939199686050415,11,minority,True
JPEGImages/2008_004477.jpg SegmentationClass/2008_004477.png,68.50055114461895,0.9797223806381226,0,majority,True
JPEGImages/2007_002565.jpg SegmentationClass/2007_002565.png,91.27782020494152,0.9784612059593201,0,majority,False
JPEGImages/2007_005281.jpg SegmentationClass/2007_005281.png,86.67150880863097,0.9930362105369568,0,majority,True
JPEGImages/2009_003810.jpg SegmentationClass/2009_003810.png,60.140453775463165,0.9278591275215149,0,majority,False
JPEGImages/2010_002422.jpg SegmentationClass/2010_002422.png,95.24334780907586,0.9855675101280212,0,majority,False
JPEGImages/2009_000156.jpg SegmentationClass/2009_000156.png,97.2110068403499,0.9982171654701233,0,majority,True
JPEGImages/2008_005338.jpg SegmentationClass/2008_005338.png,90.50554290119841,0.981123685836792,0,majority,False
JPEGImages/2008_002239.jpg SegmentationClass/2008_002239.png,95.13527264582157,0.9934756755828857,0,majority,True
JPEGImages/2009_000096.jpg SegmentationClass/2009_000096.png,85.45603122626969,0.9842801690101624,0,majority,False
JPEGImages/2008_003926.jpg SegmentationClass/2008_003926.png,97.92533639149622,0.9881608486175537,0,majority,True
JPEGImages/2011_001014.jpg SegmentationClass/2011_001014.png,61.88230465512877,0.9734496474266052,0,majority,False
JPEGImages/2011_001546.jpg SegmentationClass/2011_001546.png,98.44206393920322,0.9854816794395447,0,majority,True
JPEGImages/2007_008543.jpg SegmentationClass/2007_008543.png,67.4203197829454,0.9576137065887451,0,majority,False
JPEGImages/2008_007994.jpg SegmentationClass/2008_007994.png,97.64315898540713,0.9850528240203857,15,majority,True
JPEGImages/2009_005302.jpg SegmentationClass/2009_005302.png,87.14931646811812,0.9476837515830994,0,majority,False
JPEGImages/2010_003781.jpg SegmentationClass/2010_003781.png,73.52217471428884,0.9733507037162781,0,majority,True
JPEGImages/2007_004468.jpg SegmentationClass/2007_004468.png,99.0945746597467,0.9820755124092102,5,minority,True
JPEGImages/2007_000663.jpg SegmentationClass/2007_000663.png,62.92417128409521,0.9752028584480286,6,majority,False
JPEGImages/2010_000038.jpg SegmentationClass/2010_000038.png,95.61474726219835,0.9841442704200745,0,majority,False
JPEGImages/2007_006277.jpg SegmentationClass/2007_006277.png,98.79617448223792,0.9920498132705688,0,majority,True
JPEGImages/2007_004510.jpg SegmentationClass/2007_004510.png,85.91037420518197,0.96445631980896,0,majority,False
JPEGImages/2010_003231.jpg SegmentationClass/2010_003231.png,97.4759398465796,0.9923815727233887,0,majority,True
JPEGImages/2008_002680.jpg SegmentationClass/2008_002680.png,92.36593928383509,0.9823716878890991,0,majority,False
JPEGImages/2010_001768.jpg SegmentationClass/2010_001768.png,95.06754852908247,0.9980414509773254,0,majority,True
JPEGImages/2011_002308.jpg SegmentationClass/2011_002308.png,99.07430495118138,0.9905138611793518,0,majority,False
JPEGImages/2007_008645.jpg SegmentationClass/2007_008645.png,72.36766169171966,0.995225191116333,0,majority,True
JPEGImages/2009_001333.jpg SegmentationClass/2009_001333.png,97.33932739790389,0.9908718466758728,0,majority,False
JPEGImages/2010_004042.jpg SegmentationClass/2010_004042.png,64.05115512980649,0.9944390654563904,0,majority,True
JPEGImages/2008_004367.jpg SegmentationClass/2008_004367.png,94.22238270834988,0.9797214865684509,0,majority,False
JPEGImages/2009_002221.jpg SegmentationClass/2009_002221.png,98.15231619003153,0.9864435791969299,10,majority,True
JPEGImages/2008_006981.jpg SegmentationClass/2008_006981.png,49.99046650565654,0.9907515048980713,12,majority,True
JPEGImages/2011_000789.jpg SegmentationClass/2011_000789.png,97.99108168962762,0.9700520634651184,8,majority,False
JPEGImages/2010_006034.jpg SegmentationClass/2010_006034.png,96.57632404095828,0.9897804260253906,0,majority,True
JPEGImages/2008_008252.jpg SegmentationClass/2008_008252.png,96.62600125018376,0.9724981188774109,0,majority,False
JPEGImages/2011_001713.jpg SegmentationClass/2011_001713.png,50.829870667629265,0.929750382900238,0,majority,False
JPEGImages/2007_000629.jpg SegmentationClass/2007_000629.png,58.04032482460278,0.9783392548561096,0,majority,True
JPEGImages/2008_007945.jpg SegmentationClass/2008_007945.png,94.30871792592977,0.9766746759414673,0,majority,False
JPEGImages/2007_006560.jpg SegmentationClass/2007_006560.png,91.75025823666334,0.9814237356185913,15,majority,True
JPEGImages/2007_008747.jpg SegmentationClass/2007_008747.png,90.12009442390715,0.991916298866272,0,majority,True
JPEGImages/2011_002379.jpg SegmentationClass/2011_002379.png,88.64683908457236,0.9809682369232178,0,majority,False
JPEGImages/2007_007414.jpg SegmentationClass/2007_007414.png,69.18464314629512,0.9850562214851379,0,majority,False
JPEGImages/2007_006837.jpg SegmentationClass/2007_006837.png,33.465116271919655,0.9959365129470825,0,majority,True
JPEGImages/2011_002589.jpg SegmentationClass/2011_002589.png,64.49708432545009,0.9764485359191895,12,majority,False
JPEGImages/2008_006063.jpg SegmentationClass/2008_006063.png,98.77854556222357,0.9899103045463562,10,majority,True
JPEGImages/2008_006703.jpg SegmentationClass/2008_006703.png,98.75417227069907,0.9961881637573242,0,majority,True
JPEGImages/2008_002504.jpg SegmentationClass/2008_002504.png,96.08325701291001,0.9824692010879517,0,majority,False
JPEGImages/2009_001008.jpg SegmentationClass/2009_001008.png,97.77281013501702,0.9929743409156799,0,majority,True
JPEGImages/2008_002205.jpg SegmentationClass/2008_002205.png,97.28101845165243,0.9927228093147278,0,majority,False
JPEGImages/2008_005525.jpg SegmentationClass/2008_005525.png,96.33203111657184,0.9797940850257874,0,majority,True
JPEGImages/2010_001767.jpg SegmentationClass/2010_001767.png,58.997426456510226,0.9222661852836609,0,majority,False
JPEGImages/2011_000456.jpg SegmentationClass/2011_000456.png,95.44462235558669,0.9950774908065796,0,majority,True
JPEGImages/2011_003271.jpg SegmentationClass/2011_003271.png,90.68649303523108,0.9609875679016113,5,minority,False
JPEGImages/2007_003137.jpg SegmentationClass/2007_003137.png,48.016882216873526,0.9846166372299194,0,majority,False
JPEGImages/2011_002535.jpg SegmentationClass/2011_002535.png,96.69201970696439,0.9968258738517761,0,majority,True
JPEGImages/2011_003055.jpg SegmentationClass/2011_003055.png,91.32671875151223,0.9831749796867371,0,majority,False
JPEGImages/2008_006275.jpg SegmentationClass/2008_006275.png,71.63676454035885,0.9848306775093079,0,majority,True
JPEGImages/2007_002823.jpg SegmentationClass/2007_002823.png,86.6308462885211,0.9810248613357544,0,majority,False
JPEGImages/2007_000323.jpg SegmentationClass/2007_000323.png,98.78372406447254,0.992462158203125,15,majority,True
JPEGImages/2009_000730.jpg SegmentationClass/2009_000730.png,79.68837109521529,0.9802005887031555,0,majority,False
JPEGImages/2007_008430.jpg SegmentationClass/2007_008430.png,99.64952418929317,0.9964635372161865,0,majority,True
JPEGImages/2008_005399.jpg SegmentationClass/2008_005399.png,48.60778566324463,0.9572072625160217,0,majority,False
JPEGImages/2011_000521.jpg SegmentationClass/2011_000521.png,98.15039638229082,0.9927312135696411,0,majority,True
JPEGImages/2009_004738.jpg SegmentationClass/2009_004738.png,82.85670688170828,0.9799835085868835,0,majority,True
JPEGImages/2009_004099.jpg SegmentationClass/2009_004099.png,66.53608403718535,0.8636834025382996,0,majority,False
JPEGImages/2010_003541.jpg SegmentationClass/2010_003541.png,95.8549223199395,0.9890285134315491,0,majority,True
JPEGImages/2011_000438.jpg SegmentationClass/2011_000438.png,68.57743367843621,0.9624335765838623,0,majority,False
JPEGImages/2010_004857.jpg SegmentationClass/2010_004857.png,92.75991422149397,0.9913054704666138,0,majority,True
JPEGImages/2007_009654.jpg SegmentationClass/2007_009654.png,75.51031162769128,0.98531174659729,15,majority,False
JPEGImages/2007_002387.jpg SegmentationClass/2007_002387.png,64.89865200969007,0.9854462742805481,0,majority,True
JPEGImages/2010_003402.jpg SegmentationClass/2010_003402.png,91.26584091221048,0.969367504119873,0,majority,False
JPEGImages/2007_009562.jpg SegmentationClass/2007_009562.png,97.7283988529011,0.9897273778915405,0,majority,False
JPEGImages/2009_004247.jpg SegmentationClass/2009_004247.png,47.91261126251287,0.9919564127922058,0,majority,True
JPEGImages/2007_008222.jpg SegmentationClass/2007_008222.png,98.64082307033317,0.9940540790557861,0,majority,True
JPEGImages/2007_002624.jpg SegmentationClass/2007_002624.png,68.26273161920746,0.9722880721092224,0,majority,False
JPEGImages/2008_008682.jpg SegmentationClass/2008_008682.png,98.67611757914506,0.9956240653991699,0,majority,True
JPEGImages/2009_002094.jpg SegmentationClass/2009_002094.png,72.34840232539605,0.9772117733955383,0,majority,False
JPEGImages/2010_003912.jpg SegmentationClass/2010_003912.png,50.52485448835372,0.9771444201469421,0,majority,False
JPEGImages/2009_001768.jpg SegmentationClass/2009_001768.png,70.10191556911586,0.9814399480819702,0,majority,True
JPEGImages/2008_002495.jpg SegmentationClass/2008_002495.png,93.87085275814643,0.9907171130180359,0,majority,False
JPEGImages/2010_004861.jpg SegmentationClass/2010_004861.png,99.00144177026051,0.9942597150802612,0,majority,True
JPEGImages/2007_006549.jpg SegmentationClass/2007_006549.png,86.62411247694628,0.9983007311820984,0,majority,True
JPEGImages/2009_001644.jpg SegmentationClass/2009_001644.png,56.8379154320218,0.9751860499382019,0,majority,False
JPEGImages/2010_004757.jpg SegmentationClass/2010_004757.png,37.57129260215694,0.9263614416122437,0,majority,False
JPEGImages/2007_009841.jpg SegmentationClass/2007_009841.png,88.12184701002278,0.9925611615180969,0,majority,True
JPEGImages/2010_004772.jpg SegmentationClass/2010_004772.png,78.74646249363761,0.9582531452178955,4,minority,False
JPEGImages/2008_000215.jpg SegmentationClass/2008_000215.png,99.59315412192625,0.9954825043678284,0,majority,True
JPEGImages/2008_000763.jpg SegmentationClass/2008_000763.png,18.721894578069744,0.9219129681587219,11,minority,False
JPEGImages/2009_003569.jpg SegmentationClass/2009_003569.png,43.321166179825646,0.9714213609695435,0,majority,True
JPEGImages/2007_001586.jpg SegmentationClass/2007_001586.png,77.37704255755631,0.9738890528678894,0,majority,False
JPEGImages/2008_000848.jpg SegmentationClass/2008_000848.png,97.57460422607133,0.9987602829933167,0,majority,True
JPEGImages/2009_000716.jpg SegmentationClass/2009_000716.png,64.85747746984904,0.988972544670105,0,majority,True
JPEGImages/2009_003564.jpg SegmentationClass/2009_003564.png,33.99663191498002,0.944918155670166,0,majority,False
JPEGImages/2008_004610.jpg SegmentationClass/2008_004610.png,98.59134624673219,0.994239091873169,0,majority,True
JPEGImages/2011_000843.jpg SegmentationClass/2011_000843.png,65.80057919422461,0.9866602420806885,15,majority,False
JPEGImages/2011_002644.jpg SegmentationClass/2011_002644.png,45.50504581167248,0.9486945867538452,0,majority,True
JPEGImages/2007_006864.jpg SegmentationClass/2007_006864.png,84.60283067224033,0.9432396292686462,15,majority,False
JPEGImages/2009_002591.jpg SegmentationClass/2009_002591.png,78.09379537333648,0.9963214993476868,0,majority,True
JPEGImages/2007_002470.jpg SegmentationClass/2007_002470.png,97.82861679589186,0.9888180494308472,0,majority,False
JPEGImages/2010_000502.jpg SegmentationClass/2010_000502.png,96.31942957955573,0.9993127584457397,0,majority,True
JPEGImages/2008_003110.jpg SegmentationClass/2008_003110.png,96.89632282373981,0.9891857504844666,0,majority,False
JPEGImages/2008_001874.jpg SegmentationClass/2008_001874.png,98.24455082674451,0.981122612953186,0,majority,True
JPEGImages/2010_000087.jpg SegmentationClass/2010_000087.png,74.1702637222707,0.9568006992340088,0,majority,False
JPEGImages/2009_001391.jpg SegmentationClass/2009_001391.png,94.87222248193376,0.9856415390968323,0,majority,False
JPEGImages/2008_008392.jpg SegmentationClass/2008_008392.png,65.96496689188803,0.9949032664299011,0,majority,True
JPEGImages/2011_002150.jpg SegmentationClass/2011_002150.png,43.7658096214123,0.991046667098999,0,majority,False
JPEGImages/2008_003135.jpg SegmentationClass/2008_003135.png,93.26044534674827,0.994121789932251,0,majority,True
JPEGImages/2007_001568.jpg SegmentationClass/2007_001568.png,96.32523919755668,0.9871889352798462,0,majority,False
JPEGImages/2008_001504.jpg SegmentationClass/2008_001504.png,98.44754181523135,0.9948426485061646,0,majority,True
JPEGImages/2009_003196.jpg SegmentationClass/2009_003196.png,99.01242079221345,0.9976475238800049,0,majority,True
JPEGImages/2009_000619.jpg SegmentationClass/2009_000619.png,96.302869726582,0.9902624487876892,0,majority,False
JPEGImages/2010_004946.jpg SegmentationClass/2010_004946.png,96.02540414849304,0.9783589839935303,0,majority,True
JPEGImages/2011_002200.jpg SegmentationClass/2011_002200.png,65.64235834524803,0.9386467933654785,11,minority,False
JPEGImages/2008_006480.jpg SegmentationClass/2008_006480.png,98.27551192085909,0.9898031949996948,8,majority,True
JPEGImages/2009_001505.jpg SegmentationClass/2009_001505.png,91.38448923782701,0.9868937134742737,0,majority,False
JPEGImages/2009_003224.jpg SegmentationClass/2009_003224.png,75.66654691960117,0.9776896238327026,0,majority,False
JPEGImages/2009_000705.jpg SegmentationClass/2009_000705.png,95.92455525359127,0.9961944222450256,0,majority,True
JPEGImages/2007_001717.jpg SegmentationClass/2007_001717.png,54.52344708208534,0.9678976535797119,0,majority,False
JPEGImages/2010_003207.jpg SegmentationClass/2010_003207.png,92.96242686697545,0.9931414127349854,0,majority,True
JPEGImages/2009_004635.jpg SegmentationClass/2009_004635.png,90.01077127817761,0.9970152974128723,0,majority,True
JPEGImages/2010_001011.jpg SegmentationClass/2010_001011.png,47.98042012011178,0.9638949632644653,0,majority,False
JPEGImages/2010_002693.jpg SegmentationClass/2010_002693.png,59.41346056466787,0.9752153754234314,0,majority,False
JPEGImages/2007_005689.jpg SegmentationClass/2007_005689.png,99.29756881956429,0.9870089292526245,19,majority,True
JPEGImages/2008_007350.jpg SegmentationClass/2008_007350.png,98.81131643753803,0.9947488307952881,0,majority,True
JPEGImages/2010_004662.jpg SegmentationClass/2010_004662.png,96.42530545276071,0.9587235450744629,0,majority,False
JPEGImages/2010_001206.jpg SegmentationClass/2010_001206.png,64.51721711127551,0.9931840300559998,0,majority,True
JPEGImages/2010_003453.jpg SegmentationClass/2010_003453.png,96.76776818094895,0.9851902723312378,7,majority,False
JPEGImages/2011_000455.jpg SegmentationClass/2011_000455.png,90.89983432438198,0.9766709208488464,0,majority,False
JPEGImages/2007_003349.jpg SegmentationClass/2007_003349.png,98.74237608891623,0.992763340473175,0,majority,True
JPEGImages/2008_007814.jpg SegmentationClass/2008_007814.png,98.22740633366973,0.9956046342849731,0,majority,True
JPEGImages/2008_002904.jpg SegmentationClass/2008_002904.png,93.10996522510287,0.9835866093635559,0,majority,False
JPEGImages/2008_000630.jpg SegmentationClass/2008_000630.png,96.8056588816675,0.9929900169372559,0,majority,True
JPEGImages/2010_002336.jpg SegmentationClass/2010_002336.png,37.60416482629315,0.9245396852493286,0,majority,False
JPEGImages/2009_003003.jpg SegmentationClass/2009_003003.png,51.19669216113629,0.9411258697509766,11,minority,False
JPEGImages/2008_000009.jpg SegmentationClass/2008_000009.png,96.22830946445569,0.9977607131004333,0,majority,True
JPEGImages/2008_002936.jpg SegmentationClass/2008_002936.png,99.63598876950707,0.9968199729919434,0,majority,True
JPEGImages/2008_008268.jpg SegmentationClass/2008_008268.png,98.38821887891356,0.9956737160682678,0,majority,False
JPEGImages/2008_005049.jpg SegmentationClass/2008_005049.png,92.31298179655256,0.9878900647163391,0,majority,True
JPEGImages/2011_000412.jpg SegmentationClass/2011_000412.png,47.75582505798363,0.9838573932647705,0,majority,False
JPEGImages/2008_001491.jpg SegmentationClass/2008_001491.png,60.47258518105679,0.9470650553703308,0,majority,False
JPEGImages/2009_005078.jpg SegmentationClass/2009_005078.png,84.9514362646962,0.990420937538147,0,majority,True
JPEGImages/2008_007143.jpg SegmentationClass/2008_007143.png,59.2776727884562,0.9870710968971252,0,majority,True
JPEGImages/2007_005978.jpg SegmentationClass/2007_005978.png,96.57970234903091,0.9864203333854675,0,majority,False
JPEGImages/2007_008204.jpg SegmentationClass/2007_008204.png,47.8899974043484,0.938611626625061,0,majority,False
JPEGImages/2007_001457.jpg SegmentationClass/2007_001457.png,78.61214536567186,0.9856895208358765,0,majority,True
JPEGImages/2010_005252.jpg SegmentationClass/2010_005252.png,38.56660117976469,0.9631472826004028,0,majority,False
JPEGImages/2010_001174.jpg SegmentationClass/2010_001174.png,99.3546019140914,0.9958962202072144,0,majority,True
JPEGImages/2011_000482.jpg SegmentationClass/2011_000482.png,99.09892214439317,0.9906188249588013,0,majority,True
JPEGImages/2008_005254.jpg SegmentationClass/2008_005254.png,88.3234053424123,0.9862642884254456,0,majority,False
JPEGImages/2010_004941.jpg SegmentationClass/2010_004941.png,96.54939422752814,0.9851074814796448,0,majority,False
JPEGImages/2009_003323.jpg SegmentationClass/2009_003323.png,94.54980309768575,0.985423743724823,0,majority,True
JPEGImages/2008_005812.jpg SegmentationClass/2008_005812.png,67.89423419938075,0.9700903296470642,0,majority,False
JPEGImages/2009_001082.jpg SegmentationClass/2009_001082.png,98.86206366842924,0.9925700426101685,6,majority,True
JPEGImages/2009_001818.jpg SegmentationClass/2009_001818.png,99.7307367554851,0.989529550075531,0,majority,True
JPEGImages/2010_000427.jpg SegmentationClass/2010_000427.png,96.51109593204164,0.9849867224693298,0,majority,False
JPEGImages/2009_002265.jpg SegmentationClass/2009_002265.png,99.27993019862187,0.9951182007789612,0,majority,True
JPEGImages/2009_002185.jpg SegmentationClass/2009_002185.png,60.251938831511964,0.9470810890197754,15,majority,False
JPEGImages/2009_000771.jpg SegmentationClass/2009_000771.png,99.20997186906773,0.9880267977714539,10,majority,True
JPEGImages/2010_005727.jpg SegmentationClass/2010_005727.png,73.71539325358066,0.9840071797370911,0,majority,False
JPEGImages/2008_000943.jpg SegmentationClass/2008_000943.png,98.92181886323488,0.9931269884109497,0,majority,True
JPEGImages/2008_002859.jpg SegmentationClass/2008_002859.png,95.64839539280857,0.9845900535583496,0,majority,False
JPEGImages/2007_002376.jpg SegmentationClass/2007_002376.png,96.50794689462671,0.9857662320137024,0,majority,True
JPEGImages/2010_000639.jpg SegmentationClass/2010_000639.png,60.282224121316574,0.9307184219360352,0,majority,False
JPEGImages/2010_002030.jpg SegmentationClass/2010_002030.png,56.16139471160121,0.9767262935638428,0,majority,True
JPEGImages/2011_000585.jpg SegmentationClass/2011_000585.png,76.8832582259161,0.9735126495361328,0,majority,False
JPEGImages/2011_000185.jpg SegmentationClass/2011_000185.png,99.15147966966553,0.9915021657943726,3,minority,False
JPEGImages/2011_000045.jpg SegmentationClass/2011_000045.png,97.6553696819948,0.9949082136154175,0,majority,True
JPEGImages/2010_001351.jpg SegmentationClass/2010_001351.png,97.29360179263628,0.9907625913619995,0,majority,True
JPEGImages/2009_000712.jpg SegmentationClass/2009_000712.png,97.74468432055889,0.9889815449714661,0,majority,False
JPEGImages/2009_003991.jpg SegmentationClass/2009_003991.png,50.97835151767559,0.9812127351760864,0,majority,True
JPEGImages/2007_003841.jpg SegmentationClass/2007_003841.png,38.73679052154696,0.7765870094299316,10,majority,False
JPEGImages/2009_001850.jpg SegmentationClass/2009_001850.png,99.56363049264647,0.9969761371612549,0,majority,True
JPEGImages/2010_001079.jpg SegmentationClass/2010_001079.png,98.72873306294302,0.9942129850387573,0,majority,False
JPEGImages/2007_009684.jpg SegmentationClass/2007_009684.png,49.51895438307757,0.9548237323760986,0,majority,True
JPEGImages/2008_004758.jpg SegmentationClass/2008_004758.png,66.44652410046119,0.9434782266616821,0,majority,False
JPEGImages/2010_002161.jpg SegmentationClass/2010_002161.png,85.83086898722736,0.9614631533622742,0,majority,False
JPEGImages/2009_000727.jpg SegmentationClass/2009_000727.png,83.2604040297133,0.9861447215080261,0,majority,True
JPEGImages/2011_000912.jpg SegmentationClass/2011_000912.png,88.74238839193409,0.9983472228050232,0,majority,True
JPEGImages/2011_001745.jpg SegmentationClass/2011_001745.png,61.18330460327906,0.9712300300598145,0,majority,False
JPEGImages/2008_001971.jpg SegmentationClass/2008_001971.png,95.72619736966391,0.9962271451950073,0,majority,True
JPEGImages/2009_001332.jpg SegmentationClass/2009_001332.png,98.93280920611316,0.9955472946166992,0,majority,False
JPEGImages/2007_009521.jpg SegmentationClass/2007_009521.png,76.13438232476703,0.9787479043006897,0,majority,True
JPEGImages/2008_006325.jpg SegmentationClass/2008_006325.png,64.08835538591097,0.9690438508987427,0,majority,False
JPEGImages/2011_001060.jpg SegmentationClass/2011_001060.png,74.32169062421154,0.9527260661125183,0,majority,False
JPEGImages/2007_006035.jpg SegmentationClass/2007_006035.png,73.60742337601609,0.9842808246612549,0,majority,True
JPEGImages/2010_002271.jpg SegmentationClass/2010_002271.png,98.75952026214921,0.9894572496414185,0,majority,True
JPEGImages/2010_000764.jpg SegmentationClass/2010_000764.png,90.8159198506178,0.9808160662651062,19,majority,False
JPEGImages/2010_004382.jpg SegmentationClass/2010_004382.png,80.96411843286175,0.9413772225379944,0,majority,False
JPEGImages/2009_000892.jpg SegmentationClass/2009_000892.png,98.04285239638646,0.9968163371086121,0,majority,True
JPEGImages/2009_002366.jpg SegmentationClass/2009_002366.png,76.18788348965684,0.9823158383369446,0,majority,True
JPEGImages/2011_000566.jpg SegmentationClass/2011_000566.png,91.46982222000756,0.9664755463600159,0,majority,False
JPEGImages/2011_003085.jpg SegmentationClass/2011_003085.png,75.76185545018834,0.9903654456138611,0,majority,True
